image,cell_id,source,cy,cx,area_px,circularity,eccentricity,solidity
WT_2,1643,cellpose_ext,2890.6,688.7,524,0.433,0.930,0.714
WT_2,1644,cellpose_ext,2889.4,2470.8,250,0.427,0.977,0.769
WT_2,1645,cellpose_ext,2893.7,2740.0,727,0.599,0.937,0.894
WT_2,1646,cellpose_ext,2893.7,1897.0,624,0.401,0.932,0.726
WT_2,1647,cellpose_ext,2884.6,513.2,346,0.788,0.515,0.892
WT_2,1648,cellpose_ext,2897.3,616.0,695,0.618,0.770,0.827
WT_2,1649,cellpose_ext,2890.1,2370.9,183,0.613,0.960,0.963
WT_2,1650,cellpose_ext,2905.1,1514.9,937,0.778,0.667,0.939
WT_2,1651,cellpose_ext,2901.3,2624.4,450,0.663,0.890,0.893
WT_2,1652,cellpose_ext,2895.7,1235.6,239,0.902,0.674,0.934
WT_2,1653,cellpose_ext,2907.2,877.9,458,0.512,0.953,0.874
WT_2,1654,cellpose_ext,2903.8,1537.8,391,0.660,0.839,0.893
WT_2,1655,cellpose_ext,2897.1,2542.1,174,0.802,0.867,0.926
WT_2,1656,cellpose_ext,2908.9,1482.9,406,0.764,0.801,0.935
WT_2,1657,cellpose_ext,2902.8,1762.3,177,0.941,0.594,0.937
WT_2,1658,cellpose_ext,2910.1,1006.4,565,0.780,0.826,0.948
WT_2,1659,cellpose_ext,2906.6,2706.4,242,0.810,0.833,0.927
WT_2,1660,cellpose_ext,2911.1,2510.5,432,0.890,0.397,0.960
WT_2,1661,cellpose_ext,2915.2,670.7,495,0.788,0.502,0.918
WT_2,1662,cellpose_ext,2913.3,2437.5,411,0.729,0.833,0.907
WT_2,1663,cellpose_ext,2916.5,2457.1,378,0.438,0.941,0.723
WT_2,1664,cellpose_ext,2906.9,2543.7,125,0.987,0.490,0.969
WT_2,1665,cellpose_ext,2918.1,703.4,500,0.424,0.957,0.725
WT_2,1666,cellpose_ext,2911.3,2389.7,249,0.807,0.776,0.926
WT_2,1667,cellpose_ext,2918.3,2730.2,686,0.596,0.635,0.826
WT_2,1668,cellpose_ext,2928.1,1176.7,477,0.623,0.753,0.821
WT_2,1669,cellpose_ext,2923.8,1152.8,319,0.704,0.590,0.846
WT_2,1670,cellpose_ext,2927.4,1265.1,600,0.435,0.882,0.727
WT_2,1671,cellpose_ext,2942.7,2570.4,808,0.455,0.805,0.720
WT_2,1672,cellpose_ext,2957.2,754.2,1253,0.301,0.825,0.554
WT_2,1673,cellpose_ext,2930.8,2110.2,304,0.733,0.855,0.927
WT_2,1674,cellpose_ext,2925.4,1031.5,219,0.617,0.937,0.905
WT_2,1675,cellpose_ext,2929.2,1498.9,249,0.794,0.849,0.943
WT_2,1676,cellpose_ext,2923.7,1632.2,90,0.957,0.804,0.947
WT_2,1677,cellpose_ext,2939.6,2689.3,392,0.695,0.838,0.910
WT_2,1678,cellpose_ext,2934.4,2216.6,289,0.742,0.758,0.887
WT_2,1679,cellpose_ext,2954.0,787.0,546,0.389,0.975,0.786
WT_2,1680,cellpose_ext,2935.4,576.3,150,0.972,0.596,0.974
WT_2,1681,cellpose_ext,2941.0,2188.0,212,0.596,0.942,0.880
WT_2,1682,cellpose_ext,2941.4,1612.5,672,0.734,0.785,0.923
WT_2,1683,cellpose_ext,2941.6,616.2,553,0.668,0.697,0.865
WT_2,1684,cellpose_ext,2942.1,1030.2,291,0.771,0.817,0.901
WT_2,1685,cellpose_ext,2948.2,716.8,472,0.825,0.734,0.950
WT_2,1686,cellpose_ext,2941.0,1043.4,178,0.802,0.641,0.881
WT_2,1687,cellpose_ext,2963.4,985.9,952,0.401,0.761,0.689
WT_2,1688,cellpose_ext,2947.1,1102.0,325,0.404,0.970,0.767
WT_2,1689,cellpose_ext,2952.0,2072.1,415,0.593,0.931,0.856
WT_2,1690,cellpose_ext,2951.3,526.9,423,0.570,0.731,0.798
WT_2,1691,cellpose_ext,2952.8,931.5,841,0.667,0.729,0.894
WT_2,1692,cellpose_ext,2949.0,1724.0,519,0.731,0.689,0.912
WT_2,1693,cellpose_ext,2948.8,844.6,221,0.639,0.674,0.828
WT_2,1694,cellpose_ext,2968.4,2359.6,989,0.355,0.891,0.679
WT_2,1695,cellpose_ext,2951.5,2745.3,177,0.918,0.516,0.937
WT_2,1696,cellpose_ext,2958.4,1567.1,553,0.809,0.700,0.942
WT_2,1697,cellpose_ext,2971.3,627.3,709,0.589,0.735,0.873
WT_2,1698,cellpose_ext,2957.9,2651.0,378,0.502,0.964,0.853
WT_2,1699,cellpose_ext,2963.4,844.2,254,0.578,0.906,0.844
WT_2,1700,cellpose_ext,2975.0,2017.9,463,0.724,0.900,0.945
WT_2,1701,cellpose_ext,2971.0,1384.3,26,0.753,0.981,0.634
WT_2,1702,cellpose_ext,2973.1,854.5,398,0.568,0.930,0.816
WT_2,1703,cellpose_ext,2984.2,2661.3,594,0.447,0.960,0.817
WT_2,1704,cellpose_ext,2979.8,1089.7,214,0.746,0.906,0.934
WT_2,1705,cellpose_ext,2980.3,2100.8,223,0.422,0.980,0.832
WT_2,1706,cellpose_ext,2976.4,670.4,172,1.020,0.530,0.972
WT_2,1707,cellpose_ext,2982.7,2440.8,379,0.518,0.920,0.785
WT_2,1708,cellpose_ext,2982.6,828.9,170,0.591,0.939,0.854
WT_2,1709,cellpose_ext,2988.2,1426.6,210,0.688,0.907,0.882
WT_2,1710,cellpose_ext,2996.6,1895.1,600,0.784,0.279,0.915
WT_2,1711,cellpose_ext,2996.7,2424.3,423,0.731,0.530,0.908
WT_2,1712,cellpose_ext,2988.9,934.7,212,0.559,0.942,0.828
WT_2,1713,cellpose_ext,2992.5,2060.0,156,0.902,0.383,0.929
WT_2,1714,cellpose_ext,2994.6,2587.3,390,0.362,0.972,0.768
WT_2,1715,cellpose_ext,2999.8,823.6,298,0.771,0.732,0.898
WT_2,1716,cellpose_ext,3003.9,1631.0,417,0.760,0.818,0.905
WT_2,1717,cellpose_ext,2997.5,684.8,253,0.699,0.889,0.904
WT_2,1718,cellpose_ext,3011.1,2617.9,627,0.739,0.553,0.891
WT_2,1719,cellpose_ext,3014.6,1085.3,596,0.466,0.885,0.770
WT_2,1720,cellpose_ext,3005.0,585.0,821,0.340,0.980,0.713
WT_2,1721,cellpose_ext,3009.8,1648.2,477,0.718,0.781,0.907
WT_2,1722,cellpose_ext,3016.1,1713.1,379,0.423,0.971,0.766
WT_2,1723,cellpose_ext,3011.5,728.8,544,0.410,0.903,0.713
WT_2,1724,cellpose_ext,3007.9,2082.9,127,0.709,0.917,0.882
WT_2,1725,cellpose_ext,3021.5,867.2,389,0.543,0.913,0.837
WT_2,1726,cellpose_ext,3015.3,1246.8,338,0.646,0.652,0.864
WT_2,1727,cellpose_ext,3014.1,967.1,196,0.952,0.450,0.951
WT_2,1728,cellpose_ext,3021.0,1426.7,590,0.863,0.686,0.950
WT_2,1729,cellpose_ext,3021.3,2582.0,628,0.541,0.734,0.788
WT_2,1730,cellpose_ext,3025.0,1974.6,428,0.770,0.826,0.916
WT_2,1731,cellpose_ext,3032.6,2285.2,494,0.421,0.963,0.812
WT_2,1732,cellpose_ext,3034.0,1889.5,607,0.370,0.845,0.629
WT_2,1733,cellpose_ext,3032.4,2511.9,765,0.617,0.870,0.861
WT_2,1734,cellpose_ext,3033.0,1211.1,436,0.511,0.798,0.774
WT_2,1735,cellpose_ext,3032.4,2453.6,209,0.862,0.656,0.929
WT_2,1736,cellpose_ext,3037.6,1251.6,404,0.590,0.619,0.797
WT_2,1737,cellpose_ext,3032.5,2433.6,297,0.729,0.892,0.940
WT_2,1738,cellpose_ext,3050.9,1285.5,829,0.518,0.933,0.846
WT_2,1739,cellpose_ext,3057.1,1145.1,526,0.377,0.981,0.728
WT_2,1740,cellpose_ext,3044.8,2477.2,372,0.413,0.972,0.782
WT_2,1741,cellpose_ext,3059.4,623.3,952,0.433,0.944,0.770
WT_2,1742,cellpose_ext,3043.4,779.9,272,0.443,0.867,0.670
WT_2,1743,cellpose_ext,3054.4,1494.2,992,0.567,0.602,0.849
WT_2,1744,cellpose_ext,3051.9,2153.5,343,0.566,0.933,0.896
WT_2,1745,cellpose_ext,3064.1,2052.2,725,0.466,0.864,0.790
WT_2,1746,cellpose_ext,3051.4,666.3,173,0.898,0.725,0.951
WT_2,1747,cellpose_ext,3052.9,1826.4,203,0.665,0.921,0.902
WT_2,1748,cellpose_ext,3062.6,944.8,520,0.536,0.867,0.793
WT_2,1749,cellpose_ext,3055.2,1915.5,150,0.889,0.785,0.938
WT_2,1750,cellpose_ext,3075.3,2358.2,664,0.438,0.969,0.795
WT_2,1751,cellpose_ext,3067.9,2388.3,765,0.577,0.828,0.816
WT_2,1752,cellpose_ext,3064.7,1224.8,342,0.736,0.713,0.910
WT_2,1753,cellpose_ext,3077.0,1479.2,688,0.661,0.449,0.833
WT_2,1754,cellpose_ext,3074.8,1796.0,413,0.473,0.941,0.805
WT_2,1755,cellpose_ext,3079.4,1323.1,754,0.503,0.932,0.777
WT_2,1756,cellpose_ext,3074.9,2194.7,227,0.654,0.928,0.880
WT_2,1757,cellpose_ext,3076.5,1366.6,348,0.731,0.761,0.895
WT_2,1758,cellpose_ext,3080.3,2564.3,531,0.637,0.648,0.879
WT_2,1759,cellpose_ext,3083.4,1451.6,1092,0.765,0.333,0.923
WT_2,1760,cellpose_ext,3081.6,2520.0,606,0.704,0.732,0.889
WT_2,1761,cellpose_ext,3082.8,666.2,482,0.714,0.852,0.876
WT_2,1762,cellpose_ext,3079.3,692.6,177,0.694,0.866,0.863
WT_2,1763,cellpose_ext,3088.5,1930.7,387,0.580,0.943,0.858
WT_2,1764,cellpose_ext,3092.5,831.6,736,0.417,0.917,0.682
WT_2,1765,cellpose_ext,3088.7,763.9,423,0.832,0.630,0.928
WT_2,1766,cellpose_ext,3088.6,1116.5,357,0.808,0.777,0.925
WT_2,1767,cellpose_ext,3096.4,1157.8,303,0.898,0.645,0.953
WT_2,1768,cellpose_ext,3094.2,744.5,161,0.835,0.828,0.925
WT_2,1769,cellpose_ext,3104.9,1262.4,466,0.416,0.979,0.818
WT_2,1770,cellpose_ext,3092.4,2034.2,146,0.507,0.971,0.869
WT_2,1771,cellpose_ext,3093.4,670.2,130,0.852,0.841,0.949
WT_2,1772,cellpose_ext,3108.4,1131.9,788,0.669,0.868,0.926
WT_2,1773,cellpose_ext,3102.8,2157.2,262,0.684,0.911,0.916
WT_2,1774,cellpose_ext,3114.3,1077.9,1769,0.540,0.637,0.809
WT_2,1775,cellpose_ext,3108.4,1724.1,529,0.749,0.647,0.914
WT_2,1776,cellpose_ext,3109.9,770.1,559,0.647,0.836,0.879
WT_2,1777,cellpose_ext,3107.8,2077.0,429,0.699,0.513,0.870
WT_2,1778,cellpose_ext,3107.5,2584.2,354,0.685,0.716,0.903
WT_2,1779,cellpose_ext,3111.1,2252.0,499,0.442,0.884,0.709
WT_2,1780,cellpose_ext,3111.9,2367.3,207,0.730,0.855,0.881
WT_2,1781,cellpose_ext,3121.0,2216.4,187,0.808,0.852,0.954
WT_2,1782,cellpose_ext,3120.9,668.8,267,0.712,0.920,0.947
WT_2,1783,cellpose_ext,3135.9,635.6,720,0.450,0.816,0.721
WT_2,1784,cellpose_ext,3133.7,1216.2,464,0.586,0.892,0.832
WT_2,1785,cellpose_ext,3125.7,1130.2,26,0.481,0.998,0.481
WT_2,1786,cellpose_ext,3136.1,2414.4,478,0.542,0.864,0.753
WT_2,1787,cellpose_ext,3136.7,743.6,231,0.518,0.960,0.843
WT_2,1788,cellpose_ext,3138.3,1889.9,414,0.529,0.923,0.755
WT_2,1789,cellpose_ext,3137.4,2573.6,240,0.518,0.863,0.779
WT_2,1790,cellpose_ext,3146.8,570.3,384,0.450,0.950,0.810
WT_2,1791,cellpose_ext,3139.8,937.4,297,0.629,0.885,0.851
WT_2,1792,cellpose_ext,3141.2,2531.5,183,0.798,0.602,0.920
WT_2,1793,cellpose_ext,3150.5,671.2,364,0.720,0.882,0.929
WT_2,1794,cellpose_ext,3147.5,842.0,275,0.734,0.891,0.896
WT_2,1795,cellpose_ext,3145.7,971.4,460,0.518,0.950,0.816
WT_2,1796,cellpose_ext,3145.4,821.7,144,0.933,0.817,0.973
WT_2,1797,cellpose_ext,3152.6,714.1,165,0.974,0.599,0.982
WT_2,1798,cellpose_ext,3152.8,1086.2,215,0.678,0.906,0.927
WT_2,1799,cellpose_ext,3156.5,556.4,239,0.655,0.921,0.919
WT_2,1800,cellpose_ext,3152.2,1850.1,90,1.019,0.668,0.957
WT_2,1801,supp,219.2,1090.8,133,0.319,0.949,0.581
WT_2,1802,supp,239.0,1048.7,187,0.326,0.895,0.607
WT_2,1803,supp,245.8,1305.6,384,0.337,0.694,0.646
WT_2,1804,supp,242.5,1421.7,105,0.326,0.978,0.652
WT_2,1805,supp,257.6,834.4,225,0.173,0.882,0.381
WT_2,1806,supp,261.0,1205.1,265,0.260,0.706,0.541
WT_2,1807,supp,265.3,1366.8,341,0.223,0.833,0.486
WT_2,1808,supp,274.6,946.0,598,0.134,0.857,0.411
WT_2,1809,supp,285.0,791.4,528,0.150,0.924,0.439
WT_2,1810,supp,272.1,863.2,148,0.489,0.901,0.771
WT_2,1811,supp,274.5,1226.4,183,0.300,0.771,0.654
WT_2,1812,supp,289.5,1180.9,105,0.379,0.987,0.840
WT_2,1813,supp,303.0,1071.7,493,0.170,0.959,0.493
WT_2,1814,supp,292.7,1020.9,240,0.310,0.872,0.573
WT_2,1815,supp,317.5,907.7,928,0.204,0.803,0.588
WT_2,1816,supp,316.3,1166.8,580,0.177,0.763,0.460
WT_2,1817,supp,320.1,1352.6,214,0.302,0.730,0.547
WT_2,1818,supp,321.7,1306.3,93,0.538,0.923,0.756
WT_2,1819,supp,332.5,582.0,295,0.253,0.869,0.511
WT_2,1820,supp,323.8,999.7,298,0.325,0.951,0.659
WT_2,1821,supp,335.1,1087.6,444,0.189,0.902,0.414
WT_2,1822,supp,336.8,858.8,155,0.316,0.700,0.662
WT_2,1823,supp,332.7,1239.1,182,0.382,0.868,0.697
WT_2,1824,supp,340.4,774.8,351,0.210,0.793,0.660
WT_2,1825,supp,363.1,898.3,793,0.173,0.936,0.456
WT_2,1826,supp,341.1,1565.9,168,0.417,0.864,0.644
WT_2,1827,supp,348.4,1527.0,154,0.537,0.903,0.762
WT_2,1828,supp,349.8,708.9,103,0.538,0.819,0.752
WT_2,1829,supp,370.8,1165.1,122,0.320,0.812,0.540
WT_2,1830,supp,363.7,594.1,80,0.719,0.860,0.800
WT_2,1831,supp,385.7,534.2,422,0.109,0.786,0.344
WT_2,1832,supp,383.0,743.9,524,0.224,0.504,0.567
WT_2,1833,supp,401.8,1110.5,601,0.256,0.973,0.605
WT_2,1834,supp,424.9,1644.9,1667,0.053,0.885,0.281
WT_2,1835,supp,387.2,1234.5,97,0.487,0.963,0.776
WT_2,1836,supp,393.6,1205.9,228,0.397,0.901,0.681
WT_2,1837,supp,390.8,1533.2,115,0.341,0.961,0.596
WT_2,1838,supp,398.3,867.9,445,0.261,0.873,0.630
WT_2,1839,supp,412.6,1498.6,592,0.179,0.769,0.445
WT_2,1840,supp,417.0,651.6,409,0.299,0.952,0.644
WT_2,1841,supp,407.9,773.6,172,0.212,0.946,0.432
WT_2,1842,supp,414.7,825.4,349,0.120,0.991,0.440
WT_2,1843,supp,409.9,935.0,172,0.192,0.849,0.400
WT_2,1844,supp,429.3,1587.2,452,0.177,0.980,0.496
WT_2,1845,supp,419.4,1288.9,347,0.196,0.966,0.460
WT_2,1846,supp,449.7,595.6,567,0.192,0.747,0.452
WT_2,1847,supp,446.5,1230.0,610,0.125,0.959,0.451
WT_2,1848,supp,432.4,1144.7,111,0.540,0.774,0.721
WT_2,1849,supp,440.4,511.9,269,0.389,0.945,0.708
WT_2,1850,supp,453.7,706.4,436,0.225,0.954,0.567
WT_2,1851,supp,442.0,955.2,90,0.352,0.990,0.634
WT_2,1852,supp,493.3,1343.8,533,0.191,0.922,0.560
WT_2,1853,supp,488.1,1698.7,230,0.353,0.927,0.604
WT_2,1854,supp,497.8,1289.3,192,0.209,0.936,0.474
WT_2,1855,supp,509.9,1648.2,213,0.218,0.969,0.511
WT_2,1856,supp,514.1,834.6,399,0.203,0.915,0.460
WT_2,1857,supp,512.0,1720.9,233,0.202,0.891,0.458
WT_2,1858,supp,514.0,1401.9,275,0.284,0.683,0.621
WT_2,1859,supp,517.6,1040.7,132,0.315,0.967,0.571
WT_2,1860,supp,543.4,888.7,369,0.294,0.958,0.613
WT_2,1861,supp,532.1,936.4,190,0.245,0.986,0.596
WT_2,1862,supp,536.9,1083.6,48,0.568,0.980,0.716
WT_2,1863,supp,549.8,1025.7,167,0.324,0.985,0.732
WT_2,1864,supp,549.8,1532.2,257,0.268,0.874,0.578
WT_2,1865,supp,556.3,1655.9,398,0.491,0.909,0.787
WT_2,1866,supp,572.1,1585.5,364,0.275,0.936,0.561
WT_2,1867,supp,569.0,1939.4,603,0.110,0.924,0.340
WT_2,1868,supp,575.0,844.6,205,0.190,0.985,0.499
WT_2,1869,supp,563.7,758.7,115,0.343,0.977,0.689
WT_2,1870,supp,566.9,482.9,185,0.217,0.604,0.439
WT_2,1871,supp,570.2,374.2,441,0.190,0.666,0.409
WT_2,1872,supp,575.8,729.1,246,0.242,0.844,0.456
WT_2,1873,supp,576.7,1248.4,162,0.192,0.979,0.479
WT_2,1874,supp,578.1,1670.0,493,0.286,0.741,0.590
WT_2,1875,supp,568.0,1398.5,69,0.564,0.942,0.821
WT_2,1876,supp,565.1,1535.5,87,0.550,0.958,0.806
WT_2,1877,supp,577.8,679.9,108,0.545,0.927,0.730
WT_2,1878,supp,569.6,882.2,133,0.580,0.948,0.764
WT_2,1879,supp,586.0,1274.8,404,0.285,0.641,0.595
WT_2,1880,supp,573.9,1044.1,82,0.238,0.862,0.327
WT_2,1881,supp,582.4,1830.2,355,0.325,0.856,0.647
WT_2,1882,supp,644.6,552.8,799,0.091,0.995,0.309
WT_2,1883,supp,601.8,1556.7,508,0.161,0.948,0.440
WT_2,1884,supp,594.7,972.5,294,0.185,0.978,0.492
WT_2,1885,supp,591.3,1879.7,134,0.440,0.944,0.705
WT_2,1886,supp,604.8,1923.8,365,0.245,0.746,0.520
WT_2,1887,supp,604.4,772.4,217,0.357,0.907,0.583
WT_2,1888,supp,607.7,1892.8,270,0.357,0.860,0.691
WT_2,1889,supp,605.4,1520.4,87,0.401,0.966,0.696
WT_2,1890,supp,635.8,1236.6,363,0.214,0.941,0.535
WT_2,1891,supp,621.2,1783.0,289,0.311,0.849,0.626
WT_2,1892,supp,622.6,456.2,295,0.113,0.966,0.283
WT_2,1893,supp,634.7,519.9,213,0.400,0.835,0.511
WT_2,1894,supp,632.7,1857.5,138,0.359,0.877,0.595
WT_2,1895,supp,638.8,1893.0,249,0.362,0.945,0.707
WT_2,1896,supp,652.1,1808.7,618,0.144,0.910,0.404
WT_2,1897,supp,639.9,1554.7,343,0.256,0.808,0.585
WT_2,1898,supp,650.1,1046.4,725,0.119,0.829,0.433
WT_2,1899,supp,633.6,1526.9,82,0.536,0.885,0.774
WT_2,1900,supp,687.3,1868.1,375,0.093,0.980,0.220
WT_2,1901,supp,686.6,989.7,813,0.073,0.978,0.311
WT_2,1902,supp,682.3,1589.7,917,0.122,0.792,0.333
WT_2,1903,supp,671.1,854.6,607,0.077,0.864,0.239
WT_2,1904,supp,656.8,1327.2,213,0.344,0.838,0.644
WT_2,1905,supp,690.9,898.0,707,0.096,0.886,0.260
WT_2,1906,supp,660.2,469.7,198,0.338,0.639,0.613
WT_2,1907,supp,666.2,381.4,96,0.327,0.989,0.525
WT_2,1908,supp,671.0,696.2,296,0.269,0.952,0.603
WT_2,1909,supp,677.1,1701.4,336,0.346,0.789,0.626
WT_2,1910,supp,675.4,497.8,83,0.435,0.929,0.597
WT_2,1911,supp,680.3,1512.4,170,0.274,0.957,0.574
WT_2,1912,supp,695.9,824.2,234,0.202,0.917,0.413
WT_2,1913,supp,686.9,1554.1,99,0.309,0.815,0.495
WT_2,1914,supp,681.3,761.9,46,0.516,0.927,0.489
WT_2,1915,supp,739.2,1101.4,632,0.090,0.951,0.271
WT_2,1916,supp,703.3,1204.2,182,0.468,0.948,0.771
WT_2,1917,supp,706.2,545.2,144,0.641,0.858,0.828
WT_2,1918,supp,700.4,1648.3,99,0.439,0.959,0.744
WT_2,1919,supp,714.5,397.3,703,0.172,0.946,0.512
WT_2,1920,supp,725.7,1555.6,416,0.129,0.923,0.351
WT_2,1921,supp,710.9,294.6,90,0.402,0.954,0.486
WT_2,1922,supp,715.7,1384.3,132,0.280,0.979,0.592
WT_2,1923,supp,713.0,1819.3,150,0.307,0.978,0.591
WT_2,1924,supp,743.9,1944.7,507,0.126,0.976,0.399
WT_2,1925,supp,735.7,2013.7,365,0.385,0.859,0.677
WT_2,1926,supp,755.3,866.0,656,0.104,0.893,0.338
WT_2,1927,supp,741.1,252.2,130,0.265,0.993,0.663
WT_2,1928,supp,753.0,142.6,233,0.293,0.956,0.607
WT_2,1929,supp,762.1,1179.6,139,0.246,0.985,0.488
WT_2,1930,supp,762.9,1454.7,109,0.334,0.956,0.568
WT_2,1931,supp,764.2,270.5,83,0.689,0.935,0.933
WT_2,1932,supp,761.0,1010.8,42,0.974,0.729,0.646
WT_2,1933,supp,781.3,396.5,520,0.174,0.578,0.534
WT_2,1934,supp,772.7,1539.9,154,0.205,0.992,0.554
WT_2,1935,supp,771.0,88.6,90,0.520,0.972,0.841
WT_2,1936,supp,777.9,1315.2,110,0.603,0.921,0.815
WT_2,1937,supp,783.2,671.6,55,0.694,0.830,0.797
WT_2,1938,supp,804.4,1854.1,828,0.115,0.958,0.479
WT_2,1939,supp,787.7,130.2,209,0.171,0.885,0.379
WT_2,1940,supp,788.5,2110.3,100,0.559,0.952,0.813
WT_2,1941,supp,796.0,347.7,123,0.353,0.787,0.542
WT_2,1942,supp,821.2,570.6,575,0.134,0.767,0.294
WT_2,1943,supp,816.1,1907.7,368,0.286,0.760,0.616
WT_2,1944,supp,820.9,1223.8,162,0.668,0.854,0.848
WT_2,1945,supp,864.5,1526.4,1392,0.058,0.932,0.259
WT_2,1946,supp,825.9,1133.3,202,0.222,0.984,0.490
WT_2,1947,supp,845.2,825.6,524,0.138,0.983,0.407
WT_2,1948,supp,831.7,1964.2,549,0.258,0.925,0.532
WT_2,1949,supp,815.9,1496.0,89,0.536,0.935,0.761
WT_2,1950,supp,837.5,610.0,524,0.118,0.877,0.387
WT_2,1951,supp,819.5,882.5,287,0.386,0.833,0.707
WT_2,1952,supp,830.1,2116.7,454,0.218,0.799,0.556
WT_2,1953,supp,824.0,924.4,271,0.151,0.961,0.359
WT_2,1954,supp,847.3,1014.6,543,0.165,0.797,0.403
WT_2,1955,supp,861.0,2045.4,1761,0.052,0.600,0.302
WT_2,1956,supp,857.8,1602.9,340,0.122,0.972,0.309
WT_2,1957,supp,855.9,1355.5,428,0.138,0.892,0.340
WT_2,1958,supp,841.0,514.1,82,0.287,0.991,0.474
WT_2,1959,supp,848.5,1835.1,142,0.345,0.975,0.714
WT_2,1960,supp,865.2,86.7,337,0.188,0.943,0.471
WT_2,1961,supp,890.6,192.7,644,0.117,0.827,0.350
WT_2,1962,supp,870.4,403.3,147,0.202,0.980,0.416
WT_2,1963,supp,879.3,1781.5,281,0.343,0.933,0.597
WT_2,1964,supp,878.3,1755.5,238,0.430,0.525,0.684
WT_2,1965,supp,894.9,1471.2,548,0.119,0.465,0.329
WT_2,1966,supp,881.5,762.1,185,0.390,0.890,0.649
WT_2,1967,supp,875.3,1643.7,89,0.454,0.971,0.718
WT_2,1968,supp,880.3,164.0,104,0.262,0.994,0.642
WT_2,1969,supp,881.5,2085.0,203,0.256,0.577,0.481
WT_2,1970,supp,899.3,1983.8,218,0.328,0.950,0.681
WT_2,1971,supp,896.8,914.8,144,0.328,0.909,0.603
WT_2,1972,supp,898.9,101.0,77,0.665,0.867,0.828
WT_2,1973,supp,951.8,1761.5,1153,0.041,0.762,0.158
WT_2,1974,supp,925.4,2014.7,258,0.398,0.884,0.668
WT_2,1975,supp,921.9,2128.3,149,0.353,0.891,0.629
WT_2,1976,supp,951.0,1011.9,980,0.089,0.724,0.433
WT_2,1977,supp,941.4,768.9,981,0.088,0.927,0.382
WT_2,1978,supp,931.7,1630.9,93,0.291,0.979,0.525
WT_2,1979,supp,941.6,1313.4,330,0.193,0.815,0.408
WT_2,1980,supp,947.8,643.6,266,0.184,0.980,0.467
WT_2,1981,supp,963.3,303.0,711,0.158,0.624,0.511
WT_2,1982,supp,988.2,169.6,1900,0.036,0.966,0.200
WT_2,1983,supp,1000.2,2042.7,1292,0.058,0.884,0.288
WT_2,1984,supp,956.0,1217.9,132,0.434,0.951,0.710
WT_2,1985,supp,962.8,1238.7,83,0.407,0.975,0.697
WT_2,1986,supp,970.1,1088.5,108,0.231,0.614,0.353
WT_2,1987,supp,972.0,407.9,655,0.091,0.971,0.302
WT_2,1988,supp,979.0,872.2,354,0.297,0.857,0.638
WT_2,1989,supp,976.8,1520.1,148,0.479,0.725,0.701
WT_2,1990,supp,977.8,2133.4,82,0.488,0.885,0.726
WT_2,1991,supp,1001.0,552.3,328,0.154,0.955,0.351
WT_2,1992,supp,979.1,1182.7,87,0.686,0.847,0.791
WT_2,1993,supp,989.5,1494.3,157,0.355,0.949,0.714
WT_2,1994,supp,985.8,1131.6,47,0.601,0.965,0.770
WT_2,1995,supp,987.3,1886.5,139,0.263,0.989,0.554
WT_2,1996,supp,1001.5,859.6,170,0.300,0.943,0.533
WT_2,1997,supp,1006.5,628.1,591,0.099,0.726,0.262
WT_2,1998,supp,1013.1,1945.5,430,0.137,0.953,0.361
WT_2,1999,supp,1005.8,288.2,97,0.380,0.874,0.577
WT_2,2000,supp,1005.6,1835.8,242,0.282,0.870,0.553
WT_2,2001,supp,1006.5,1372.4,56,0.489,0.921,0.644
WT_2,2002,supp,1034.8,1980.7,567,0.143,0.976,0.455
WT_2,2003,supp,1012.3,1046.9,99,0.423,0.966,0.692
WT_2,2004,supp,1022.5,2118.5,365,0.167,0.983,0.441
WT_2,2005,supp,1014.4,36.2,134,0.431,0.770,0.698
WT_2,2006,supp,1012.3,741.8,226,0.297,0.894,0.704
WT_2,2007,supp,1017.5,660.3,104,0.336,0.984,0.703
WT_2,2008,supp,1047.4,329.0,594,0.131,0.954,0.350
WT_2,2009,supp,1014.6,70.0,88,1.070,0.528,0.967
WT_2,2010,supp,1030.9,2437.9,256,0.148,0.940,0.250
WT_2,2011,supp,1047.5,1625.5,588,0.109,0.722,0.314
WT_2,2012,supp,1027.4,195.5,94,0.762,0.878,0.855
WT_2,2013,supp,1030.5,1119.2,93,0.341,0.972,0.616
WT_2,2014,supp,1029.7,589.4,119,0.611,0.896,0.826
WT_2,2015,supp,1042.0,1752.9,116,0.207,0.963,0.389
WT_2,2016,supp,1048.7,2503.9,354,0.193,0.687,0.422
WT_2,2017,supp,1039.2,732.3,100,0.578,0.941,0.833
WT_2,2018,supp,1045.3,377.4,84,0.498,0.966,0.800
WT_2,2019,supp,1065.6,1795.9,470,0.125,0.959,0.442
WT_2,2020,supp,1086.0,180.8,1341,0.047,0.856,0.246
WT_2,2021,supp,1070.5,2004.0,271,0.218,0.945,0.446
WT_2,2022,supp,1057.4,268.1,70,0.492,0.785,0.680
WT_2,2023,supp,1059.5,2452.5,90,0.549,0.909,0.698
WT_2,2024,supp,1063.7,114.6,522,0.280,0.695,0.650
WT_2,2025,supp,1075.3,538.9,625,0.096,0.955,0.311
WT_2,2026,supp,1061.4,1343.0,151,0.407,0.962,0.637
WT_2,2027,supp,1085.7,962.5,231,0.178,0.791,0.247
