image,cell_id,cy,cx,area_px,circularity,eccentricity,solidity,process_count
WT_2,1158,2178.0,1045.5,526,0.540,0.927,0.848,1
WT_2,1159,2185.2,338.9,609,0.506,0.938,0.799,2
WT_2,1160,2174.3,545.5,411,0.682,0.743,0.854,1
WT_2,1161,2174.3,2682.5,353,0.843,0.573,0.919,1
WT_2,1162,2178.7,650.2,350,0.665,0.870,0.886,0
WT_2,1163,2174.8,1078.7,203,0.881,0.805,0.949,0
WT_2,1164,2184.4,1833.0,728,0.545,0.822,0.821,0
WT_2,1165,2194.6,2513.3,762,0.398,0.930,0.699,0
WT_2,1166,2178.6,2248.3,223,0.717,0.885,0.910,1
WT_2,1167,2185.0,820.7,571,0.423,0.949,0.749,1
WT_2,1168,2177.2,1709.4,253,0.658,0.881,0.832,1
WT_2,1169,2186.7,2796.3,339,0.726,0.794,0.876,0
WT_2,1170,2194.1,1286.7,621,0.720,0.818,0.923,0
WT_2,1171,2192.4,2481.2,485,0.624,0.932,0.892,1
WT_2,1172,2198.4,1536.0,683,0.519,0.940,0.861,0
WT_2,1173,2183.6,2780.7,140,0.786,0.853,0.903,1
WT_2,1174,2192.7,505.3,355,0.517,0.911,0.807,0
WT_2,1175,2208.4,976.0,774,0.312,0.908,0.567,0
WT_2,1176,2194.6,2877.8,224,0.904,0.594,0.957,0
WT_2,1177,2194.2,462.2,238,0.637,0.916,0.881,1
WT_2,1178,2193.8,2807.8,126,1.012,0.387,0.962,1
WT_2,1179,2201.2,633.5,466,0.345,0.970,0.616,2
WT_2,1180,2209.9,1707.5,901,0.817,0.716,0.951,0
WT_2,1181,2219.5,317.9,809,0.701,0.772,0.908,0
WT_2,1182,2203.7,2454.0,203,0.757,0.884,0.927,0
WT_2,1183,2207.6,2557.5,252,0.812,0.702,0.916,0
WT_2,1184,2219.2,377.3,755,0.639,0.802,0.878,0
WT_2,1185,2207.4,490.9,267,0.657,0.859,0.845,2
WT_2,1186,2212.3,714.4,445,0.499,0.919,0.757,0
WT_2,1187,2232.6,1631.8,1062,0.546,0.928,0.854,1
WT_2,1188,2247.8,2712.3,845,0.226,0.973,0.513,1
WT_2,1189,2235.3,2070.9,649,0.347,0.966,0.750,1
WT_2,1190,2221.2,559.6,365,0.516,0.931,0.847,1
WT_2,1191,2230.1,745.0,570,0.408,0.980,0.812,1
WT_2,1192,2218.7,2449.9,239,0.921,0.624,0.960,1
WT_2,1193,2234.8,2172.5,447,0.462,0.907,0.732,0
WT_2,1194,2227.4,476.4,350,0.850,0.783,0.962,0
WT_2,1195,2224.9,498.5,570,0.585,0.836,0.851,0
WT_2,1196,2225.5,636.0,265,0.612,0.844,0.818,0
WT_2,1197,2230.3,2471.7,448,0.764,0.690,0.928,1
WT_2,1198,2232.9,1576.4,986,0.759,0.556,0.934,0
WT_2,1199,2229.0,2901.2,233,0.775,0.774,0.900,1
WT_2,1200,2241.7,1848.3,459,0.455,0.894,0.762,1
WT_2,1201,2236.1,2419.7,180,0.242,0.965,0.308,1
WT_2,1202,2243.3,299.1,988,0.704,0.752,0.880,0
WT_2,1203,2236.8,1273.9,170,0.789,0.843,0.919,0
WT_2,1204,2252.2,402.0,716,0.434,0.845,0.694,0
WT_2,1205,2240.2,2568.9,486,0.508,0.909,0.805,1
WT_2,1206,2245.6,1150.5,496,0.676,0.605,0.863,0
WT_2,1207,2241.2,2374.9,240,0.751,0.806,0.899,0
WT_2,1208,2252.2,439.5,327,0.799,0.813,0.942,0
WT_2,1209,2264.4,1349.2,834,0.577,0.901,0.839,0
WT_2,1210,2264.3,332.1,687,0.725,0.810,0.917,0
WT_2,1211,2259.1,1018.8,462,0.751,0.747,0.918,0
WT_2,1212,2265.3,1552.1,1105,0.503,0.637,0.867,0
WT_2,1213,2261.5,289.0,529,0.774,0.788,0.931,0
WT_2,1214,2261.5,1705.4,650,0.713,0.833,0.907,0
WT_2,1215,2255.0,258.9,167,0.860,0.776,0.923,1
WT_2,1216,2265.9,1094.7,596,0.341,0.973,0.618,2
WT_2,1217,2266.0,2165.3,241,0.599,0.946,0.906,1
WT_2,1218,2259.1,2292.7,244,0.729,0.773,0.871,0
WT_2,1219,2276.8,526.4,548,0.498,0.935,0.829,1
WT_2,1220,2265.1,1941.8,224,0.734,0.878,0.929,1
WT_2,1221,2262.7,2246.9,257,0.805,0.438,0.911,1
WT_2,1222,2274.0,2756.2,568,0.523,0.922,0.813,3
WT_2,1223,2262.2,1872.5,176,0.581,0.955,0.880,0
WT_2,1224,2262.5,2260.6,114,0.871,0.755,0.919,0
WT_2,1225,2273.3,1264.4,349,0.482,0.755,0.705,3
WT_2,1226,2273.1,687.2,351,0.847,0.758,0.951,0
WT_2,1227,2271.6,789.0,323,0.664,0.886,0.878,2
WT_2,1228,2274.2,665.8,306,0.582,0.912,0.869,1
WT_2,1229,2271.4,477.2,166,0.853,0.798,0.938,0
WT_2,1230,2282.6,826.2,522,0.427,0.915,0.694,0
WT_2,1231,2278.2,456.2,279,0.672,0.859,0.886,1
WT_2,1232,2274.0,442.5,91,0.864,0.687,0.892,0
WT_2,1233,2281.7,2295.4,400,0.840,0.365,0.930,2
WT_2,1234,2281.7,2363.4,672,0.645,0.901,0.892,1
WT_2,1235,2281.2,373.8,613,0.786,0.795,0.912,0
WT_2,1236,2291.8,1236.4,432,0.449,0.957,0.759,0
WT_2,1237,2303.4,902.6,1139,0.450,0.730,0.724,0
WT_2,1238,2296.9,2136.7,716,0.796,0.615,0.934,0
WT_2,1239,2290.3,2255.4,261,0.868,0.777,0.946,2
WT_2,1240,2293.0,787.6,286,0.694,0.782,0.864,0
WT_2,1241,2289.7,2274.7,210,0.645,0.870,0.894,0
WT_2,1242,2292.5,687.3,267,0.577,0.932,0.859,0
WT_2,1243,2305.6,935.6,1213,0.549,0.787,0.800,0
WT_2,1244,2296.6,1560.0,274,0.762,0.830,0.904,0
WT_2,1245,2296.5,660.4,196,0.486,0.951,0.769,0
WT_2,1246,2299.9,1043.8,380,0.661,0.765,0.874,0
WT_2,1247,2299.4,1157.1,314,0.619,0.837,0.811,1
WT_2,1248,2302.4,2530.9,354,0.723,0.849,0.932,0
WT_2,1249,2297.7,421.8,104,0.915,0.769,0.920,0
WT_2,1250,2306.6,1913.2,335,0.407,0.954,0.743,0
WT_2,1251,2306.4,1466.9,798,0.633,0.752,0.837,0
WT_2,1252,2310.9,518.2,705,0.831,0.443,0.940,0
WT_2,1253,2308.7,395.1,570,0.714,0.839,0.885,1
WT_2,1254,2309.4,2087.1,399,0.726,0.851,0.909,0
WT_2,1255,2304.9,2266.2,185,0.960,0.561,0.949,0
WT_2,1256,2310.2,712.1,210,0.523,0.951,0.854,0
WT_2,1257,2316.7,1279.7,563,0.419,0.906,0.695,1
WT_2,1258,2321.3,1743.5,284,0.581,0.906,0.809,1
WT_2,1259,2325.0,2833.0,963,0.655,0.730,0.885,0
WT_2,1260,2323.6,2005.3,498,0.644,0.836,0.857,0
WT_2,1261,2325.7,1451.4,456,0.667,0.789,0.851,1
WT_2,1262,2320.5,2511.1,351,0.495,0.965,0.882,1
WT_2,1263,2337.2,2324.8,679,0.300,0.938,0.564,1
WT_2,1264,2333.6,1088.9,735,0.526,0.832,0.781,0
WT_2,1265,2334.8,2030.2,598,0.419,0.833,0.692,1
WT_2,1266,2326.5,2164.0,291,0.953,0.563,0.964,0
WT_2,1267,2338.1,573.0,994,0.643,0.563,0.870,0
WT_2,1268,2334.7,1707.4,613,0.637,0.878,0.916,0
WT_2,1269,2332.5,918.6,531,0.886,0.561,0.947,0
WT_2,1270,2334.6,939.8,390,0.902,0.571,0.956,0
WT_2,1271,2336.7,1297.0,167,0.618,0.873,0.815,0
WT_2,1272,2343.7,2602.0,405,0.424,0.971,0.837,0
WT_2,1273,2337.5,499.5,563,0.870,0.441,0.961,0
WT_2,1274,2346.4,1224.4,489,0.420,0.963,0.776,0
WT_2,1275,2357.5,608.6,2015,0.542,0.762,0.827,0
WT_2,1276,2343.0,1625.7,541,0.632,0.512,0.825,1
WT_2,1277,2337.0,2057.7,183,0.897,0.765,0.948,0
WT_2,1278,2343.5,2781.2,485,0.421,0.971,0.836,2
WT_2,1279,2353.4,1735.8,483,0.448,0.879,0.741,0
WT_2,1280,2351.4,2092.2,707,0.619,0.850,0.883,0
WT_2,1281,2340.7,2110.2,127,0.979,0.631,0.948,2
WT_2,1282,2347.1,2684.0,388,0.744,0.473,0.876,1
WT_2,1283,2353.7,1350.3,486,0.462,0.890,0.743,0
WT_2,1284,2347.3,1529.4,300,0.760,0.888,0.940,0
WT_2,1285,2366.2,556.3,1244,0.710,0.693,0.909,0
WT_2,1286,2346.1,2124.5,159,0.953,0.710,0.958,0
WT_2,1287,2347.2,2894.6,310,0.674,0.920,0.893,1
WT_2,1288,2360.8,1891.9,585,0.490,0.443,0.713,1
WT_2,1289,2358.4,423.6,677,0.827,0.752,0.954,0
WT_2,1290,2367.2,842.6,807,0.413,0.648,0.670,0
WT_2,1291,2362.1,1589.7,471,0.624,0.915,0.908,0
WT_2,1292,2353.8,2193.9,361,0.658,0.775,0.830,1
WT_2,1293,2354.7,2107.9,239,0.884,0.706,0.937,0
WT_2,1294,2359.0,2171.8,303,0.627,0.923,0.881,0
WT_2,1295,2357.9,2749.4,271,0.557,0.855,0.742,0
WT_2,1296,2368.2,1706.8,603,0.317,0.979,0.675,1
WT_2,1297,2363.2,1867.5,290,0.479,0.914,0.803,0
WT_2,1298,2363.1,399.8,528,0.777,0.744,0.926,2
WT_2,1299,2364.3,1510.3,487,0.618,0.894,0.845,1
WT_2,1300,2378.2,687.0,1469,0.421,0.936,0.802,0
WT_2,1301,2364.3,1558.9,177,0.688,0.909,0.894,0
WT_2,1302,2369.2,1650.6,414,0.576,0.868,0.828,0
WT_2,1303,2371.4,2142.2,311,0.886,0.491,0.937,1
WT_2,1304,2380.9,1401.7,811,0.781,0.534,0.942,5
WT_2,1305,2384.6,799.9,298,0.426,0.920,0.754,0
WT_2,1306,2399.5,995.5,618,0.320,0.956,0.654,0
WT_2,1307,2385.2,2044.1,706,0.821,0.614,0.928,0
WT_2,1308,2381.7,394.6,277,0.833,0.798,0.945,3
WT_2,1309,2382.2,413.2,403,0.759,0.590,0.904,0
WT_2,1310,2402.9,564.9,1835,0.699,0.847,0.926,0
WT_2,1311,2379.9,2116.6,482,0.838,0.708,0.945,1
WT_2,1312,2379.3,1516.5,128,0.748,0.894,0.921,0
WT_2,1313,2380.5,2270.9,312,0.653,0.900,0.867,1
WT_2,1314,2387.4,2945.6,578,0.557,0.747,0.812,2
WT_2,1315,2381.1,2152.7,143,0.978,0.725,0.966,0
WT_2,1316,2401.1,521.7,1755,0.682,0.716,0.891,0
WT_2,1317,2383.0,1070.6,358,0.536,0.668,0.754,0
WT_2,1318,2386.4,2825.5,387,0.862,0.698,0.949,1
WT_2,1319,2392.0,1288.3,416,0.583,0.812,0.814,1
WT_2,1320,2393.3,2096.4,551,0.864,0.363,0.947,0
WT_2,1321,2390.3,2379.5,416,0.388,0.891,0.686,0
WT_2,1322,2401.2,1647.1,312,0.599,0.943,0.891,0
WT_2,1323,2397.3,1626.2,284,0.906,0.726,0.953,0
WT_2,1324,2400.6,2058.9,354,0.788,0.528,0.941,0
WT_2,1325,2403.8,480.4,468,0.755,0.803,0.927,0
WT_2,1326,2416.3,2332.0,417,0.423,0.969,0.775,0
WT_2,1327,2414.0,411.9,560,0.576,0.926,0.900,2
WT_2,1328,2410.9,2710.9,244,0.429,0.968,0.744,1
WT_2,1329,2411.8,1376.4,379,0.676,0.922,0.952,1
WT_2,1330,2409.4,2077.6,261,0.675,0.918,0.897,0
WT_2,1331,2408.5,1017.5,347,0.808,0.736,0.943,1
WT_2,1332,2411.3,2375.9,446,0.721,0.621,0.887,2
WT_2,1333,2413.5,2904.0,226,0.705,0.895,0.926,0
WT_2,1334,2419.3,755.2,821,0.279,0.838,0.553,0
WT_2,1335,2408.2,2004.3,132,0.988,0.496,0.943,0
WT_2,1336,2419.0,2214.7,643,0.628,0.646,0.837,1
WT_2,1337,2421.5,1483.3,663,0.440,0.797,0.673,0
WT_2,1338,2422.9,2107.5,434,0.868,0.311,0.952,0
WT_2,1339,2435.4,2996.5,1220,0.586,0.782,0.849,0
WT_2,1340,2431.2,1585.6,1010,0.672,0.721,0.871,0
WT_2,1341,2425.3,1206.3,685,0.490,0.805,0.720,1
WT_2,1342,2422.3,1554.1,260,0.713,0.732,0.864,0
WT_2,1343,2423.3,2090.6,139,0.868,0.850,0.946,0
WT_2,1344,2434.2,923.0,762,0.628,0.491,0.826,0
WT_2,1345,2428.9,2160.0,410,0.617,0.891,0.847,2
WT_2,1346,2437.7,2793.7,479,0.638,0.768,0.854,1
WT_2,1347,2436.7,453.9,307,0.652,0.897,0.853,2
WT_2,1348,2439.0,1127.9,880,0.771,0.779,0.933,0
WT_2,1349,2446.2,1752.7,352,0.427,0.961,0.744,0
WT_2,1350,2444.5,997.3,686,0.545,0.629,0.799,0
WT_2,1351,2434.3,1376.6,287,0.768,0.847,0.903,0
WT_2,1352,2439.2,527.2,287,0.851,0.808,0.950,0
WT_2,1353,2448.4,2367.9,446,0.569,0.939,0.878,3
WT_2,1354,2442.1,1983.9,428,0.844,0.803,0.957,0
WT_2,1355,2440.7,2524.2,297,0.710,0.642,0.861,1
WT_2,1356,2438.7,2190.6,309,0.665,0.853,0.878,0
WT_2,1357,2446.5,2878.1,495,0.414,0.808,0.665,0
WT_2,1358,2452.1,546.5,407,0.485,0.960,0.786,2
WT_2,1359,2441.8,2273.0,211,0.908,0.708,0.938,1
WT_2,1360,2446.1,1734.2,169,0.535,0.952,0.854,0
WT_2,1361,2452.3,2637.1,1085,0.432,0.885,0.815,0
WT_2,1362,2452.5,2339.6,377,0.762,0.641,0.883,3
WT_2,1363,2459.4,1097.0,452,0.521,0.907,0.779,1
WT_2,1364,2456.4,2153.5,441,0.474,0.897,0.766,0
WT_2,1365,2459.2,471.5,582,0.630,0.843,0.893,0
WT_2,1366,2460.1,1666.2,488,0.760,0.724,0.910,0
WT_2,1367,2470.6,492.6,813,0.626,0.916,0.925,0
WT_2,1368,2459.9,2538.7,210,0.665,0.932,0.925,0
WT_2,1369,2459.4,2078.7,213,0.855,0.811,0.938,0
WT_2,1370,2465.3,930.4,298,0.674,0.911,0.892,1
WT_2,1371,2465.4,1577.4,564,0.399,0.938,0.703,1
WT_2,1372,2466.6,694.4,534,0.412,0.940,0.696,2
WT_2,1373,2476.5,1946.7,771,0.606,0.736,0.823,0
WT_2,1374,2479.7,1300.5,1310,0.682,0.769,0.895,0
WT_2,1375,2479.6,1385.2,957,0.286,0.826,0.563,0
WT_2,1376,2468.7,1746.7,218,0.701,0.879,0.908,1
WT_2,1377,2480.0,2774.3,417,0.649,0.883,0.862,0
WT_2,1378,2479.0,1018.7,421,0.682,0.853,0.872,0
WT_2,1379,2475.7,1729.2,181,0.749,0.891,0.928,0
WT_2,1380,2481.1,2935.5,428,0.636,0.880,0.901,2
WT_2,1381,2486.6,1651.9,248,0.715,0.864,0.908,1
WT_2,1382,2486.7,2442.2,331,0.588,0.893,0.871,1
WT_2,1383,2480.0,653.6,205,0.423,0.977,0.844,0
WT_2,1384,2492.8,409.2,452,0.629,0.875,0.863,2
WT_2,1385,2486.9,2057.0,281,0.747,0.810,0.940,0
WT_2,1386,2490.7,2795.4,456,0.609,0.857,0.846,2
WT_2,1387,2488.1,1447.0,386,0.424,0.967,0.783,0
WT_2,1388,2501.3,2714.7,804,0.573,0.817,0.850,2
WT_2,1389,2494.7,1120.2,240,0.823,0.764,0.927,1
WT_2,1390,2499.4,1935.2,577,0.860,0.304,0.966,0
WT_2,1391,2500.0,1518.7,515,0.549,0.940,0.844,1
WT_2,1392,2500.1,1886.8,498,0.702,0.641,0.880,0
WT_2,1393,2504.2,689.1,383,0.448,0.966,0.768,1
WT_2,1394,2509.8,841.5,391,0.397,0.949,0.703,0
WT_2,1395,2500.7,1304.2,545,0.484,0.942,0.823,0
WT_2,1396,2495.4,1705.9,167,0.857,0.713,0.923,0
WT_2,1397,2510.8,1256.2,517,0.491,0.602,0.754,0
WT_2,1398,2526.9,1318.3,1738,0.413,0.664,0.836,0
WT_2,1399,2503.2,2077.0,116,0.848,0.849,0.935,1
WT_2,1400,2522.2,2769.3,611,0.411,0.981,0.819,0
WT_2,1401,2513.9,1181.4,584,0.486,0.218,0.745,2
WT_2,1402,2519.8,1430.0,534,0.343,0.974,0.642,0
WT_2,1403,2506.8,1784.5,344,0.791,0.696,0.925,0
WT_2,1404,2526.0,987.0,643,0.475,0.856,0.749,0
WT_2,1405,2520.0,1080.3,816,0.360,0.923,0.635,1
WT_2,1406,2514.7,496.1,248,0.780,0.778,0.861,0
WT_2,1407,2512.6,889.9,191,0.815,0.656,0.901,1
WT_2,1408,2521.9,1028.4,449,0.573,0.814,0.799,0
WT_2,1409,2525.2,2473.7,838,0.698,0.712,0.909,0
WT_2,1410,2520.9,1881.0,412,0.898,0.738,0.954,1
WT_2,1411,2529.7,2589.0,314,0.439,0.938,0.706,1
WT_2,1412,2522.0,2445.2,153,0.894,0.505,0.922,0
WT_2,1413,2534.3,1794.7,659,0.352,0.861,0.595,1
WT_2,1414,2543.2,2019.8,616,0.367,0.936,0.718,3
WT_2,1415,2540.7,2205.8,521,0.421,0.973,0.836,1
WT_2,1416,2526.4,2361.5,329,0.670,0.912,0.911,1
WT_2,1417,2547.4,547.4,680,0.432,0.932,0.783,0
WT_2,1418,2535.7,2532.3,339,0.716,0.805,0.876,2
WT_2,1419,2535.4,2653.8,318,0.796,0.577,0.922,0
WT_2,1420,2535.4,1440.4,181,0.867,0.841,0.938,0
WT_2,1421,2541.1,736.7,252,0.703,0.831,0.910,0
WT_2,1422,2541.7,1960.0,171,0.909,0.701,0.940,0
WT_2,1423,2546.7,2276.6,297,0.887,0.575,0.934,0
WT_2,1424,2543.3,2518.5,156,0.895,0.657,0.934,0
WT_2,1425,2548.5,2568.6,459,0.547,0.879,0.817,0
WT_2,1426,2559.0,1047.0,784,0.651,0.797,0.869,4
WT_2,1427,2544.2,2413.3,108,0.962,0.668,0.964,1
WT_2,1428,2556.1,714.1,333,0.660,0.861,0.867,1
WT_2,1429,2557.4,1945.9,268,0.772,0.830,0.934,3
WT_2,1430,2565.9,1292.4,642,0.391,0.943,0.694,3
WT_2,1431,2557.8,1509.2,459,0.516,0.777,0.743,1
WT_2,1432,2563.6,2646.9,526,0.646,0.712,0.836,1
WT_2,1433,2558.9,947.5,295,0.516,0.956,0.813,0
WT_2,1434,2563.2,2834.7,455,0.646,0.824,0.875,1
WT_2,1435,2557.9,2937.0,346,0.883,0.770,0.958,1
WT_2,1436,2575.3,2391.5,601,0.540,0.652,0.817,3
WT_2,1437,2575.0,585.0,576,0.618,0.822,0.869,0
WT_2,1438,2580.8,1687.8,1173,0.514,0.771,0.812,0
WT_2,1439,2573.7,505.8,539,0.646,0.802,0.858,0
WT_2,1440,2573.1,2861.5,522,0.444,0.760,0.751,0
WT_2,1441,2567.8,1765.0,184,0.662,0.938,0.915,0
WT_2,1442,2573.0,2257.7,310,0.796,0.522,0.896,1
WT_2,1443,2571.4,2598.4,44,0.463,0.983,0.543,1
WT_2,1444,2579.3,1944.6,332,0.849,0.709,0.954,0
WT_2,1445,2573.2,2126.7,166,0.970,0.666,0.954,0
WT_2,1446,2580.0,2826.3,235,0.862,0.777,0.948,0
WT_2,1447,2597.8,773.6,494,0.352,0.975,0.677,0
WT_2,1448,2605.2,2491.0,998,0.529,0.942,0.880,0
WT_2,1449,2607.8,1271.0,652,0.410,0.921,0.720,0
WT_2,1450,2596.5,1371.7,386,0.494,0.855,0.741,3
WT_2,1451,2593.8,997.3,455,0.798,0.654,0.930,2
WT_2,1452,2622.6,1429.8,560,0.224,0.994,0.729,0
WT_2,1453,2594.8,1475.5,213,0.562,0.955,0.887,1
WT_2,1454,2599.4,2651.8,340,0.561,0.921,0.798,0
WT_2,1455,2597.7,2745.8,433,0.779,0.733,0.929,0
WT_2,1456,2596.5,905.8,404,0.634,0.668,0.845,0
WT_2,1457,2603.7,1608.2,459,0.512,0.952,0.866,1
WT_2,1458,2605.9,1306.0,834,0.626,0.744,0.829,0
WT_2,1459,2605.2,526.2,671,0.536,0.898,0.822,0
WT_2,1460,2597.9,2711.1,434,0.499,0.953,0.822,1
WT_2,1461,2598.1,467.5,207,0.814,0.697,0.932,2
WT_2,1462,2600.4,2857.8,359,0.820,0.761,0.930,4
WT_2,1463,2611.7,1150.1,592,0.316,0.904,0.552,0
WT_2,1464,2606.4,1574.4,352,0.506,0.948,0.805,0
WT_2,1465,2613.8,1630.0,416,0.475,0.932,0.743,0
WT_2,1466,2620.5,478.1,755,0.595,0.852,0.825,0
WT_2,1467,2618.8,549.6,801,0.665,0.787,0.861,0
WT_2,1468,2620.5,1251.0,510,0.811,0.475,0.922,1
WT_2,1469,2617.2,2284.7,410,0.509,0.887,0.748,0
WT_2,1470,2612.1,2961.7,141,0.845,0.840,0.934,0
WT_2,1471,2629.4,1989.0,591,0.347,0.921,0.613,0
WT_2,1472,2622.2,2164.4,369,0.675,0.759,0.870,1
WT_2,1473,2625.4,772.8,331,0.670,0.871,0.876,1
WT_2,1474,2628.2,1872.7,930,0.658,0.537,0.879,0
WT_2,1475,2628.5,2095.6,435,0.652,0.845,0.846,2
WT_2,1476,2646.9,2228.8,1057,0.470,0.875,0.785,0
WT_2,1477,2624.4,1087.6,419,0.703,0.777,0.903,0
WT_2,1478,2631.3,2641.7,498,0.761,0.800,0.902,0
WT_2,1479,2625.4,1467.7,198,0.871,0.784,0.938,0
WT_2,1480,2629.1,1797.7,417,0.547,0.813,0.803,0
WT_2,1481,2631.7,2902.6,296,0.743,0.892,0.919,0
WT_2,1482,2638.2,1241.4,446,0.756,0.787,0.918,2
WT_2,1483,2644.9,2731.7,741,0.723,0.816,0.927,0
WT_2,1484,2643.4,2590.8,598,0.636,0.637,0.846,1
WT_2,1485,2645.8,885.6,819,0.761,0.731,0.912,0
WT_2,1486,2645.6,1836.7,450,0.655,0.892,0.884,0
WT_2,1487,2643.3,904.6,402,0.600,0.944,0.944,2
WT_2,1488,2635.8,2482.0,157,1.001,0.624,0.969,1
WT_2,1489,2654.5,1894.2,874,0.675,0.691,0.859,0
WT_2,1490,2643.6,2657.3,173,0.892,0.323,0.940,2
WT_2,1491,2652.2,1480.6,416,0.510,0.733,0.742,0
WT_2,1492,2649.2,1160.1,427,0.455,0.833,0.725,3
WT_2,1493,2655.9,1781.9,660,0.393,0.653,0.661,0
WT_2,1494,2658.1,2630.2,858,0.431,0.820,0.666,0
WT_2,1495,2653.3,2676.5,447,0.548,0.790,0.784,0
WT_2,1496,2660.1,1520.3,542,0.366,0.961,0.721,2
WT_2,1497,2652.2,591.6,208,0.694,0.856,0.916,0
WT_2,1498,2658.2,1856.1,377,0.804,0.686,0.908,2
WT_2,1499,2665.0,1112.9,304,0.533,0.922,0.796,0
WT_2,1500,2660.5,1236.5,388,0.906,0.537,0.946,0
WT_2,1501,2677.3,2139.7,450,0.511,0.818,0.734,0
WT_2,1502,2667.1,823.1,250,0.899,0.559,0.951,0
WT_2,1503,2678.4,1437.6,381,0.598,0.945,0.890,1
WT_2,1504,2676.9,1973.5,339,0.500,0.829,0.724,0
WT_2,1505,2668.9,1550.0,220,0.880,0.665,0.940,0
WT_2,1506,2673.4,2691.1,450,0.451,0.919,0.725,1
WT_2,1507,2676.6,1286.4,249,0.668,0.849,0.856,0
WT_2,1508,2679.6,1863.5,293,0.733,0.879,0.921,0
WT_2,1509,2681.3,2165.0,505,0.685,0.372,0.863,0
WT_2,1510,2683.5,514.5,691,0.573,0.437,0.795,0
WT_2,1511,2683.5,542.6,320,0.528,0.929,0.842,1
WT_2,1512,2683.1,1807.2,570,0.661,0.264,0.841,0
WT_2,1513,2682.7,821.0,376,0.630,0.890,0.851,2
WT_2,1514,2695.5,2182.3,619,0.573,0.787,0.829,0
WT_2,1515,2687.8,2707.2,374,0.481,0.960,0.813,2
WT_2,1516,2696.3,2788.7,539,0.514,0.927,0.822,0
WT_2,1517,2701.0,712.7,1042,0.676,0.783,0.905,0
WT_2,1518,2699.1,1367.7,476,0.282,0.983,0.636,0
WT_2,1519,2696.9,2842.1,686,0.338,0.936,0.632,1
WT_2,1520,2698.8,2079.4,336,0.518,0.644,0.765,0
WT_2,1521,2703.9,1887.1,319,0.590,0.775,0.896,0
WT_2,1522,2708.6,674.0,793,0.800,0.446,0.916,0
WT_2,1523,2710.6,1226.0,526,0.788,0.648,0.929,3
WT_2,1524,2706.3,1782.3,489,0.454,0.935,0.774,1
WT_2,1525,2716.6,2595.4,432,0.366,0.805,0.646,2
WT_2,1526,2709.4,1245.9,237,0.695,0.870,0.862,0
WT_2,1527,2725.7,1320.6,589,0.337,0.977,0.672,1
WT_2,1528,2711.4,1670.6,416,0.511,0.904,0.768,3
WT_2,1529,2714.3,629.6,326,0.589,0.914,0.801,1
WT_2,1530,2728.7,2095.1,529,0.323,0.933,0.583,0
WT_2,1531,2714.9,1748.0,94,1.087,0.295,0.969,0
WT_2,1532,2726.6,2681.4,369,0.493,0.952,0.806,2
WT_2,1533,2720.7,1107.1,492,0.724,0.792,0.898,1
WT_2,1534,2729.3,2490.5,729,0.276,0.973,0.631,4
WT_2,1535,2726.4,1826.2,258,0.635,0.926,0.884,0
WT_2,1536,2722.0,1985.9,252,0.761,0.752,0.884,0
WT_2,1537,2734.6,517.3,630,0.610,0.739,0.830,0
WT_2,1538,2731.6,794.9,412,0.700,0.882,0.922,1
WT_2,1539,2730.8,991.5,359,0.629,0.918,0.882,2
WT_2,1540,2751.0,1201.5,498,0.222,0.929,0.454,0
WT_2,1541,2740.5,671.0,1187,0.738,0.647,0.923,0
WT_2,1542,2747.3,1233.7,652,0.395,0.973,0.799,0
WT_2,1543,2737.6,552.7,474,0.575,0.926,0.837,1
WT_2,1544,2742.2,1384.2,310,0.420,0.960,0.675,1
WT_2,1545,2741.9,1731.8,999,0.547,0.769,0.842,1
WT_2,1546,2748.6,2324.3,646,0.381,0.737,0.683,2
WT_2,1547,2739.6,2732.1,826,0.665,0.808,0.906,0
WT_2,1548,2740.8,2601.4,183,0.915,0.332,0.948,1
WT_2,1549,2745.3,1822.3,445,0.485,0.914,0.826,2
WT_2,1550,2749.5,2781.2,705,0.607,0.926,0.899,0
WT_2,1551,2761.6,528.4,797,0.639,0.700,0.908,3
WT_2,1552,2754.3,1093.9,412,0.534,0.855,0.789,0
WT_2,1553,2762.5,2026.7,516,0.349,0.942,0.643,0
WT_2,1554,2751.0,2653.9,512,0.658,0.848,0.900,0
WT_2,1555,2750.9,827.1,139,0.901,0.646,0.933,1
WT_2,1556,2756.8,1864.6,668,0.697,0.650,0.879,0
WT_2,1557,2754.2,753.6,353,0.575,0.892,0.823,0
WT_2,1558,2761.9,1982.8,335,0.481,0.703,0.702,1
WT_2,1559,2754.9,1414.2,324,0.507,0.961,0.842,2
WT_2,1560,2780.1,2190.9,730,0.341,0.897,0.639,0
WT_2,1561,2765.4,1310.1,213,0.757,0.743,0.887,1
WT_2,1562,2769.3,1844.0,304,0.830,0.521,0.941,3
WT_2,1563,2778.9,2529.4,454,0.237,0.951,0.493,0
WT_2,1564,2764.6,2757.7,168,0.824,0.854,0.939,0
WT_2,1565,2779.1,652.8,644,0.317,0.785,0.596,3
WT_2,1566,2779.9,557.7,602,0.582,0.832,0.834,1
WT_2,1567,2786.0,1348.7,533,0.421,0.803,0.731,0
WT_2,1568,2781.4,2750.7,211,0.957,0.623,0.955,1
WT_2,1569,2795.1,2592.2,626,0.534,0.873,0.766,2
WT_2,1570,2794.1,1046.4,272,0.639,0.870,0.850,0
